Contract_One year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,InternetService_Fiber optic,OnlineBackup_No internet service,tenure_standardized,gender_Male,StreamingMovies_Yes,OnlineSecurity_No internet service,Partner_Yes,OnlineSecurity_Yes,DeviceProtection_No internet service,MultipleLines_Yes,Dependents_Yes,SeniorCitizen_1,Contract_Two year,InternetService_No,StreamingMovies_No internet service,StreamingTV_No internet service,StreamingTV_Yes,PhoneService_Yes,TechSupport_No internet service,OnlineBackup_Yes,TotalCharges_standardized,TechSupport_Yes,MonthlyCharges_standardized,PaymentMethod_Mailed check,MultipleLines_No phone service,DeviceProtection_Yes,PaperlessBilling_Yes
0,0.304537235,1,0,0.304537235,1,0,0.808964445,0,0,0,1,0,0,1,0.695462765,0,0,1,1,0,0,0,0,1,0,0.304537235,0.616530185,0.695462765,0.381537041
1,0,0,0,0,1,0,1.189846877,0,1,0,1,0,0.041871877,0,1,0.958128123,0,0,1,0,0,1,0,1,0,0,1.472411188,0.958128123,0.958765345
0,0,0,0,0,1,0,0.158417279,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.976688591,1,-1.277444584
1,0,0,0,1,0,0,-0.160764126,1,0,0,1,0,0,1,1,0,0.044792311,0,0,0.955207689,0,1,0,1,0,1,0.24257158,1,0.567739498
0,0,0.220071097,0,0,1,0,0.466807463,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.599985714,0,-0.829520583
0,0,1,0,1,0,0,-0.177002564,0,0,0,0.43225052,0,0.43225052,0,1,0.56774948,0,0.43225052,1,0,0,0,0,0,0,1,-0.748574373,0,-0.928562709
0,0,0,1,0,0,1,-1.4621684,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.95909016,0,-1.102717437
0,0,0,0,0,1,0,0.497138155,0,1,0,0.727507061,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.821088408,1,-1.103467117
0,0,0,0,0,1,0,0.183477128,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.897456842,1,-1.170543748
0,0.19042074,0,0,1,1,0,1.276818873,0,1,0,1,0,0,1,1,0,0.80957926,0,1,1,0,1,0,1,0,0,2.175165666,1,1.547768517
0,0,0,0,1,1,0,0.592263111,0,0.640702334,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.531913123,0,-0.788800219
0,0,0,0,0,0,0,-1.320877405,1,0,0,0,0,0,0,0,0,1,0,0,0.256387947,0,0,0,0,0,0,-0.983306205,0,-1.206444067
0,0,0.807615563,0,0,1,0,0.99942379,0,0,0,0.807615563,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.055148756,1,-0.307989819
0,0,0,0,1,1,0,0.593742055,0,0,0,0,0,0,1,0,0,0,0.767136176,1,1,0,0,0,0.767136176,0,0,-0.858984211,0,-1.152492327
0,0,0,0,0,0,0,0.013685521,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.645934044,0,1,0,0.645934044,-0.870303929,0,-1.119628569
0,0,1,1,0,0,1,-1.476627969,0,0,1,0,1,0,1,1,0.784656746,0.215343254,0,1,0,1,0,1,0,1,0,-0.99839285,0,-1.277444584
0,0,0,0,0,1,0,0.202043306,0,0,0,0,0,0,1,0.061643644,0,1,0,1,0,0,0,0,0,0,0,-0.974185336,0,-1.274934432
0,0,0,0,0,0,0,-1.283044815,1,0,0,0,0,0.212789877,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.995823148,0.212789877,-1.277444584
0,0,0,0,0,0,0,-0.177116813,0,0.007766092,0,0,0,0,0.007766092,0,0,1,0,1,0.992233908,0,0,0,1,0,1,-0.558606575,0,-0.670750223
0,0,0,0,0,0.808456855,0,0.850128376,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,-0.189591235,1,-0.515913424
0,0,0,0,1,1,0,0.702568099,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.636428415,0,0,-0.205267111,1,-0.459343371
0.798536113,0.201463887,0.201463887,1,0,0,1,-1.468138807,0,0,1,0,1,0,0,0.798536113,0,0,0,1,0,1,0,1,0,1,0,-0.553842796,0.201463887,0.84001433
0,0,0,0,0,1,0,0.351191298,0,1,0,0,0,0,1,1,0,1,0,1,0.427683044,0,0,0,0,0,0,0.000490955,1,-0.03227549
0,0,0,1,0,0,1,-1.456694042,0,0,1,0,1,0,0,0,0,0,0.028646717,1,0,1,0,1,0,1,0,-0.969743114,0,-1.155283493
0,0,0,0,0,1,0,0.947419202,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.196882909,0,1,0,0,1.519237043,1,1.200384396
0,0,0,0,0,0,0,-0.491899833,0,1,0,0,0,0,1,0,0,0,0.076360908,1,0,0,0,0,0,0,0,-0.985321166,0,-1.277444584
0,0,0,0,0,1,0,0.541240874,0,1,0,1,0,0,1,0,0,0.348249813,0,1,0,0,0,0,0,0,0,0.023822126,1,-0.171102758
0.459406835,0,1,0,1,1,0,0.753984835,0,0,0,0.540593165,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.084255835,1,-0.179123171
0,0,1,0,0,0,0,-0.369328094,0,1,0,0,0,0.714125115,0.285874885,1,0,1,0,1,0,0,0,0,0,0,0,-0.557308246,1,-0.573694804
0,0,0.240281031,0,1,1,0,1.359759933,0,1,0,1,0,0,0.759718969,1,0,1,0,1,1,0,1,0,1,0,0,0.716120079,1,0.142732935
0,0,0,0,0,0,0,-0.639178179,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.987276199,1,-1.277444584
0,0,0,0,0,1,0,0.646502946,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.823268978,0,-1.126753459
0,0,0,0,1,1,0,1.356135447,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0.908059114,1,0.296857876
0,0,0.082967071,0,0,0.917032929,0,0.451934239,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-0.813818622,1,-1.083978113
0.181729941,0,0,0,0,1,0,1.426045278,0,0,0,1,0,1,1,0.181729941,1,0,0,1,1,0,1,0,1,0,1,1.151075642,0,0.543812332
0,0,1,0,1,0,0,-0.527786024,0,0,0,0,0,0,0,0.273145462,0,1,0,1,0,0,0,0,0,0,0,-0.950663324,1,-1.210709088
0,0,0,0,0,1,0,0.343503529,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.75208187,0,-1.017628133
0,0,0,0,0,1,0,0.2023828,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.098387159,-0.976104975,1,-1.277444584
0,0,0,0,1,1,0,1.34654919,0,1,0,1,0,0.427410689,1,0,0,0,0.427410689,1,0,0,1,0,1,0,0,0.564701455,0,0.136275554
0,0,0,0,0,1,0,0.359957864,0,1,0,0.131566381,0,0,0.131566381,0,0,1,0,1,0,0,0,0,0,0,0,0.344197242,1,0.291358961
1,0,0,0,1,1,0,1.390465638,0,0.308601404,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0.972222021,0.308601404,0.370460129
0,0,1,0,1,0,0,-0.463853839,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.853865372,1,-1.047759223
0,0,0,0,0.308258387,1,0,0.550200202,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,-0.887955425,0,-1.167835886
0,0,0,0,0,1,0,0.52699359,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.35226919,1,-0.565547937
0,0,0,0,0,0,0,-0.520824827,0,0,0,1,0,0,0.975053642,0,1,0,0,1,0,0,0,0,0,0,0,-0.966508793,0,-1.23469257
0,0,0.933472691,0,0,1,0,1.153886555,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1.069233203,1,0.576729034
0,0,0,0,1,1,0,1.350141817,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1.705376736,1,1.128069322
0,0,0,0,0,0,0,-0.459247725,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.684107619,0,0,-0.984887729,0,-1.277444584
0.706904381,0,1,0,0,1,0,1.305814214,0,1,0,1,0,0.706904381,1,1,0,1,0,1,0,0,1,0,1,0,0,1.648828927,1,0.998687796
0,0,1,0,0,1,0,0.498584662,0,0,0,0.605018932,0,0,1,1,0,0,0.605018932,1,0,0,0,0,0.605018932,0,0,0.273565982,1,0.157342828
0,0,0,0,0,1,0,0.844932011,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.925905954,0,-1.227462758
1,0,1,0,0,0,0,-0.404495739,0,0.199762125,0,0,0,0,0.199762125,1,1,0,0,1,0,0,0.800237875,0,0,0,0,-0.667463094,1,-0.740042333
0,0,0,0,0.552917502,1,0,1.061887537,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0.338030655,1,-0.064452952
0,1,0.488801681,0,1,0.488801681,0,0.482520561,0,1,0,0.488801681,0,1,0,1,0.511198319,0,0,1,0,0,0,0,0,0,1,1.484916324,0,1.532260513
0,0,0,0,0,1,0,0.83426586,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.936154529,1,-1.243553386
0,0,0,0,0.445150093,0,0,-0.582255512,0,0,0,0,0,0,0,0,0,1,0,1,0.445150093,0,0,0,0,0,0,-0.894442289,1,-1.091969439
0,0,0,0,0,1,0,0.810721688,0,1,0,0,0,0.638653581,1,0,0,1,0,1,1,0,0,0,1,0,0,-0.335413094,1,-0.58862051
1,0,0,0,1,1,0,1.526155745,0,1,0,1,0,0,1,1,0,1,0,1,0.894081535,0,1,0,1,0,1,2.326784072,0.894081535,1.395257289
0,0,0,0,0.66664575,1,0,0.315902303,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.952421743,1,-1.250298526
0,0,0,0,0,0,0,-1.320234669,1,0,0,0,0,0,1,0,0,1,0,0,0.927752275,0,0,0,0,0,0,-0.996316822,1,-1.277444584
0,0,0,0,0.788511546,1,0,1.28543006,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1.418732563,1,0.84001433
0,0,0,0,0,1,0,0.31873448,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.974560475,0.758735424,-1.277444584
0,0,0,0,0,0.324305128,0,-0.066920843,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.955728337,0,-1.251032938
0,0,0,0,0,1,0,1.202882016,0,1,0,0.947954787,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0.82334978,1,0.333961902
0,0,0,1,0,0,1,-1.484366303,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.998495572,1,-1.277444584
0,0,0.997193048,0,0,1,0,0.978577748,0,1,0,0,0,0,1,0,0,0.002806952,0,1,0,0,1,0,1,0,0,-0.921884932,0,-1.23672422
0,0,0,0,0,1,0,0.323944428,0,1,0,0,0,0,1,1,0,1,0,1,0.894330973,0,0,0,0,0,0,-0.863299643,0,-1.123168891
0,0,0,0,0.535458516,0,0,-0.463394281,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.535458516,-0.742822636,1,-0.866055106
0,0,0,0,1,1,0,1.144369203,0,1,0,0,0,0.089703822,1,1,0,1,0,1,1,0,1,0,1,0,0,1.547416239,1,1.021699515
0.176255342,0,1,0,0.823744658,1,0,1.267090549,0,1,0,0,0,0,0.176255342,1,0,1,0,1,0,0,1,0,1,0,1,-0.130050533,1,-0.544478037
0,0,0,0,0,0.668951799,0,0.231312275,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.697476845,0,-0.925279176
0,0,0,0,0,1,0,1.187221281,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.868014465,0,0.131985535,1.025073543,1,0.50267918
0.070131854,0,0,0,0,1,0,1.151051573,0,0,0,0.070131854,0,1,0.929868146,0.070131854,0,0,0.070131854,1,0,0,1,0,1,0,1,-0.505761376,0,-0.823808994
0,0.656063195,0,0,1,0,0,-0.221443799,0,0.343936805,0,0,0,0.343936805,0,0,1,0,0,1,0,0,0,0,0,0,1,0.007335447,0,0.344893307
0,0,1,0,0.35284249,1,0,1.205286774,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.687438669,0,-1.040272181
0,0,0,0,0,0.636177253,0,0.007611649,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.658552672,0,-0.759086744
0,0,0,0,0,0,0,-1.181389856,1,0,0,0.762248107,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.862405826,0.762248107,-0.851171864
0,0,0,0,0,1,0,0.179944035,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.972487968,0,-1.27218503
0,0,0,0,1,1,0,1.132176088,0,0,0,0,0,0.961869376,1,0,1,0,0,1,0.038130624,0,1,0,1,0,0,-0.872902651,0,-1.188240392
0,0,0,0,0,0,0,-0.582782902,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.240759153,-0.986527585,0,-1.277444584
0,0,0,0,0,1,0,1.088970305,0,1,0,0,0,0.441206629,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.745952841,0,-1.070241195
0,0,0,0,0,1,0,0.320338211,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.487268849,0.913065391,-0.64717934
0,0,0,0,1,0,0,-0.550608136,1,0,0,0,0,0,1,1,0,0.057211964,0,0,0,0,0.942788036,0,1,0,0,-0.726995351,0,-0.777151759
0,0,0,0,0.532400976,0,0,-0.406652649,0,1,0,0,0,0,0.467599024,0,0,1,0,1,0,0,0,0,0,0,0,-0.98418956,1,-1.277444584
0,0,0,1,0,0,1,-1.481049737,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-0.998451547,0.051618503,-1.277444584
0,0,0.396760557,0,0,0,0,-1.257245472,1,0,0,0.396760557,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.937065261,1,-1.049938192
0,0,0,0,0,0,0,-0.639728137,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.975772202,1,-1.253379794
0,0,0,0,0,1,0,0.278027755,0,1,0,0,0,0,1,0,0.882825481,0,0,1,0,0,0,0,0,0,0,-0.940524977,1,-1.227181442
0,0,1,0,0.58031396,1,0,1.15825419,0,1,0,0.41968604,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1.119470076,1,0.642953338
0,0,0,0,0,1,0,1.006945862,0,1,0,0.639647446,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0.514530782,1,0.162441834
0,0,1,0,0,1,0,0.302651181,0,1,0,0,0,0,1,0.181283421,1,0,0,1,0,0,0,0,0,0,0,-0.620885284,1,-0.822138656
0,0,0,0,1,1,0,1.331787959,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0.327759169,0.024930649,-0.185101059
0,0,0,0,0,0.662917671,0,0.030230157,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.663448061,0,-0.773242179
0,0,0,0,0,1,0,0.480265303,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.972416249,1,-1.277444584
0,0,0,0,0,1,0,0.169434151,0,0,0,0,0,0,1,0.164341652,0,0,1,1,0,0,0,0,0,0,0,-0.976542348,0,-1.277444584
0,0,0,0,1,1,0,0.799739033,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,-0.850382436,0,-1.162295761
0,0,0.149063887,0,1,1,0,0.852774217,0,1,0,0,0,0,0,1,0,1,0,1,0.850936113,0,0,0,1,0,0,-0.178854715,0,-0.52196748
0,0,0,0,0,0,0,-1.32487819,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.996378462,0.309422156,-1.277444584
0,0,0,0,0,1,0,0.496699152,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.916084253,0,-1.211596308
0,0,0,0,1,1,0,1.264699855,0,1,0,0.33259709,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.872081485,1,-1.196003856
0,0,0,0,0,1,0,0.493130732,0,0,0,0,0,0,0.618062822,0,0,1,0,1,0.381937178,0,1,0,0,0,0,-0.831119755,0,-1.114563129
0,0,0,0,1,1,0,0.688169601,0,0,0,0,0,0,1,0,0.172780536,0.827219464,0,1,0,0,0,0,1,0,0,-0.969656442,0,-1.277444584
0,0,0.861504129,0,0,1,0,0.986695296,0,1,0,0,0,0,1,0,0,0.138495871,0,1,0,0,1,0,1,0,0,-0.923022353,0,-1.23672422
0,0,0,0,0,0,0,-0.597935506,0,0,0,0,0,0.375811324,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.986728727,1,-1.277444584
0,0,0,0,0,1,0,0.168983495,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,-0.862923497,0.663377335,-1.114563129
0,0,0,1,0,0,1,-1.494150332,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.981030641,0,-1.201142713
0,0,0,0,0,1,0,0.989088223,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,-0.073758907,1,-0.39854307
0,0,0,0,0,1,0,0.703420581,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.918222117,1,-1.219539807
0,0,0,0,0,1,0,0.525164261,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.165519994,0,1,0,0,-0.916054436,0,-1.223524309
0,0,0,0,1,1,0,1.316863972,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0.867532884,0.548939616,1,0.06040422
0,0,0,1,0,0,1,-1.477651256,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.973750801,0,-1.159172028
0,0,0,0,0,0,0,-0.508953963,0,0.834492345,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.925830924,1,-1.168762556
0,0,0,0,0,1,0,0.671100753,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.352409454,1,-0.624407192
0.209832617,0,0,0,0,1,0,0.50581596,0,0.209832617,0,0,0,0,0.790167383,0,0,1,0,1,0,0,0,0,1,0,0,0.081310846,0,-0.111641018
0,0,1,0,0,1,0,0.508166907,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.966128933,0.939561098,-1.270061301
0,0,0,0,0,1,0,0.324725632,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.974480946,0.479976185,-1.277444584
0,0,0,0,0,1,0,0.693215602,0,1,0,0,0,0,0.545903267,0,0,0.545903267,0,1,0,0,1,0,0,0,0,-0.718141654,1,-0.992402038
0,0,0,0,0,0,0,-0.464773733,0,0,0,0.995931239,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.984961083,1,-1.277444584
0,0,0,0,0,1,0,0.123492356,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.964059882,1,-1.252733254
0,0,1,0,1,1,0,1.05520992,0,0,0,0,0,0,0.907169647,1,0,0,1,1,0,0,1,0,1,0,0,-0.469054996,1,-0.76989979
0,0,0,0,0,0,0,-0.635604104,0,0,0,0,0,0,0,0.573756273,0,1,0,1,0.573756273,0,0,0,0,0,0,-0.987228756,0,-1.277444584
0,0,0,0,1,1,0,1.145742899,0,1,0,0.086520275,0,0,1,0,0,1,0,1,0,0,1,0,0.913479725,0,0,-0.640294296,0,-0.985355764
0,1,0.684252696,0,1,1,0,1.470212731,0,0.684252696,0,0.315747304,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1.938264359,1,1.187227899
1,0,0,0,0,1,0,1.352296425,0,0,0,1,0,1,1,0.494667406,1,0,0,1,0.494667406,0,1,0,1,0,1,1.605107106,0.505332594,0.96130684
0,0,0,0,0,1,0,1.020080874,0,1,0,0,0,0,0,0,0,0.156964102,0,1,0,0,1,0,1,0,0,-0.658594382,0,-0.986010402
0,0,0,0,0,1,0,0.186315547,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.885127707,0,-1.157549545
0,0,0,0,0,1,0,0.718564618,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.240808647,-0.301204916,1,-0.562592567
0,1,1,0,1,0,0,0.635566636,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0.343644807,0,1,0,1,1.461701061,0.656355193,1.453339107
0.686066374,0,1,0,1,1,0,0.721968553,0,0,0,0.313933626,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.187165163,1,-0.059137606
0,0,0,0,0,1,0,0.988475451,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0.33240124,1,-0.004605902
0,0,0,0,0,1,0,1.020383789,0,1,0,1,0,0.797078453,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.528942097,0,-0.854904533
0,0,0,0,0,0,0,-0.484047412,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.979158809,0.759730543,-1.267660724
0,0,0,0,0,1,0,0.166676816,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.912677714,0,-1.192983684
0,0,0,0,0,1,0,0.342822954,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.674869272,0,-0.912009092
0,0,1,0,0,1,0,0.181460145,0,0,0,0,0,0,0.297584804,1,0,1,0,1,0,0,0,0,0,0,0,-0.952598133,0,-1.248841981
0,0,0.411198757,0,0.411198757,1,0,0.521691919,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.867479063,0,-1.155283493
0,0,0,0,0,0,0,-1.116688019,1,0,0,1,0,0.043416501,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.858172205,0,-0.804711641
0,0,0,0,0,1,0,0.322809081,0,1,0,0,0,0,1,0,0,0,1,1,0.959427819,0,0,0,0,0,0,-0.974506387,0,-1.277444584
0,0,0,0,0,1,0,0.975115572,0,0,0,0,0,1,0.114037668,0,0,1,0,1,0,0,1,0,1,0,0,-0.284358736,0.885962332,-0.621275109
0.763730795,0,0,0,1,0.236269205,0,0.641249229,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.763730795,0,0.763730795,-0.360564599,1,-0.5851984
0,0,0,0,0,1,0,0.47855572,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.883969364,0,-1.171615852
0,0,0.087943527,0,0,1,0,0.22688638,0,0.087943527,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.087943527,-0.937848637,1,-1.229562035
0,0,0,0,0,1,0,0.618753269,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.21189116,0.018506874,0.027867875
0,0,0,0,1,1,0,0.585075518,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0.272878663,0,0,-0.717031654,0,-1.036713288
1,0,0.588361884,0,1,1,0,0.980881132,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.411638116,0,0.411638116,0,0,1.80771186,1,1.410099422
1,0,0,0,0,0.872797283,0,1.088493731,0,1,0,0.872797283,0,0,1,1,1,0,0,1,0.872797283,0,1,0,1,0,0,1.270164336,0,0.880734693
0,0,0.580667786,0,1,1,0,0.797265791,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0.419332214,0,0,0.959215063,0.580667786,0.741498242
0,0,0,0,0,1,0,1.046090548,0,0.666846979,0,0,0,1,0,0.666846979,0,1,0,1,1,0,1,0,0.666846979,0,0,0.7782785,1,0.392046274
0,0,0,0,0,1,0,0.15891625,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.929261252,0,-1.215097023
0,0,0,0,0,1,0,0.171023002,0,0,0,0,0,0,1,0,0,0,1,1,0.220529728,0,0,0,0,0,0,-0.952251032,0,-1.241524381
0,0,0,0,1,1,0,1.301181707,0,1,0,1,0,0,1,0,0.26441457,0,0,1,0,0,1,0,1,0,0,1.097996664,1,0.580229358
0,0,0,1,0,0,1,-1.495356655,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.998641463,1,-1.277444584
0,0,0,0,0,1,0,0.791518487,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,-0.270608178,0.100813389,-0.564672611
0,0,0,0,0,1,0,0.509644185,0,1,0,1,0,0,1,0,0.04823292,0,0,1,0,0,0,0,0,0,0,-0.641138295,0,-0.91096131
0,0,0,0,0,1,0,0.321690752,0,1,0,0,0,0,0,0,0.081390284,0,0,1,0,0,0,0,0,0,0,-0.914620388,0,-1.199318098
0,0,0,0,0,1,0,0.520204504,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.344460043,1,-0.555573922
0,0,0,0,0,1,0,0.525889933,0,1,0,0,0,1,1,0.796698659,0,1,0,1,0.796698659,0,0,0,0,0,0,-0.971810609,1,-1.277444584
0,0,0,0,0,1,0,0.499060191,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.972166757,0,-1.277444584
0,0,1,0,1,1,0,1.267550302,0,1,0,1,0,0,1,1,0.786764548,0,0,1,0,0,1,0,1,0,0,-0.425655184,0,-0.824131058
0,0,0,0,0,1,0,1.178168261,0,0.965490498,0,1,0,0.034509502,1,0,1,0,0,1,0,0,1,0,1,0,0,-0.942943644,0,-1.257771231
0,0,0,0,0,1,0,0.388300399,0,0,0,1,0,0,1,1,0.002399887,0.997600113,0,1,1,0,0,0,0,0,0,-0.463261307,1,-0.626016488
1,0,0,0,1,1,0,1.311548355,0,0,0,0,0,1,1,1,0.498360472,0.501639528,0,1,0,0,1,0,1,0,1,0.645625306,0,0.147367573
0,0,0,0,0,1,0,1.139062003,0,1,0,0,0,0,1,0,0,0,0.960366514,1,0,0,1,0,1,0,1,-0.424759685,0.960366514,-0.780730769
0,0,0,0,0,1,0,1.000838158,0,1,0,0,0,0,1,0,0,0,0,1,0.184022879,0,1,0,1,0,0,0.148181775,1,-0.195247155
0,0,0.756371469,0,0,0,0,-0.988348103,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.774877103,0,-0.634801612
0,0,1,0,0,1,0,0.693676739,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,-0.539739741,0,-0.819641204
0,0,0,0,1,0,0,-0.397038616,0.149614384,0,0,0.149614384,0,0,1,0,1,0,0,0.850385616,0,0,0,0,0,0,1,-0.609645697,1,-0.648048023
0,0,0,0,0,1,0,0.340145354,0,1,0,0,0,0,1,0,0,0,0.919111141,1,0,0,0,0,0,0,0,-0.536602107,0,-0.74598051
0,0,0,0,0.265997192,1,0,0.729359154,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.692059839,1,-0.973344679
0,0.353512889,1,0,0.353512889,1,0,0.823939762,0,0,0,1,0,0,1,0.646487111,0,0,1,1,0,0,0,0,1,0,0.353512889,0.645956283,0.646487111,0.399485798
0,0,0,0,0,1,0,1.051137825,0,1,0,1,0,0,1,1,0,0.640399399,0,1,1,0,1,0,0.640399399,0,0,1.900627104,0,1.450819786
0,0,0,0,0,0,0,-1.167804531,1,0,0,0,0,0.844319594,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.92128277,1,-1.036777577
